Time	First	Second	Third	Fourth	Fifth	Sixth	Seventh
9128.57 133651744.08 4125053.83 1004145.33 356752.70 170293.77 94292.31 59518.42
9142.86 160382092.90 3712548.45 1024228.24 365453.99 169331.66 95813.15 58920.24
9157.14 80191046.45 4331306.52 1084476.96 376330.59 176066.44 97334.00 63406.55
9171.43 106921395.27 3795049.52 883647.89 319772.24 151051.53 88715.88 56228.45
9185.71 89101162.72 4001302.21 917119.41 348051.42 163558.99 93785.36 57424.80
9200.00 53460697.63 4083803.29 984062.43 350226.74 170293.77 96827.05 59518.42
9214.29 80191046.45 3712548.45 943896.61 339350.13 159710.54 88208.93 56228.45
9228.57 115831511.54 3795049.52 950590.92 343700.77 157786.32 90743.67 56527.54
9242.86 133651744.08 4248805.44 963979.52 374155.27 175104.33 95306.21 59219.33
9257.14 71280930.18 4125053.83 970673.82 343700.77 161634.76 91250.62 58920.24
9271.43 142561860.36 4248805.44 984062.43 380681.24 176066.44 98347.89 61911.12
9285.71 133651744.08 3300043.06 796621.97 289317.74 141430.42 80097.77 52639.40
9300.00 71280930.18 3795049.52 910425.10 326298.20 153937.87 87701.99 55032.10
9314.29 80191046.45 3547546.29 876953.59 326298.20 153937.87 86688.09 55032.10
9328.57 106921395.27 4908814.06 1111254.17 406785.09 190498.11 106966.01 67294.69
9342.86 142561860.36 4413807.60 1091171.26 385031.88 178952.77 99868.74 64901.99
9357.14 133651744.08 4125053.83 963979.52 361103.35 166445.32 94799.26 59518.42
9371.43 124741627.81 3712548.45 890342.20 332824.17 157786.32 90236.73 56826.63
9385.71 124741627.81 3960051.68 950590.92 358928.02 168369.54 96827.05 61013.85
9400.00 124741627.81 3960051.68 917119.41 341525.45 166445.32 94292.31 61013.85
9414.29 98011278.99 4166304.37 997451.03 361103.35 169331.66 93278.41 59518.42
9428.57 106921395.27 4248805.44 1091171.26 395908.49 187611.78 106966.01 66397.43
9442.86 0.00 3877550.60 950590.92 371979.95 181839.11 106459.06 68191.95
9457.14 98011278.99 3753798.99 850176.38 324122.88 161634.76 93278.41 59817.50
9471.43 80191046.45 3176291.45 803316.27 293668.38 142392.53 81111.66 55929.37
9485.71 80191046.45 3795049.52 917119.41 345876.10 169331.66 96827.05 61612.03
9500.00 115831511.54 4042552.75 990756.73 363278.67 174142.21 101389.58 64303.82
9514.29 115831511.54 4125053.83 910425.10 339350.13 166445.32 97334.00 64901.99
9528.57 142561860.36 4331306.52 1030922.54 406785.09 196270.78 115584.12 74173.70
9542.86 187112441.72 4001302.21 903730.80 337174.81 166445.32 96827.05 67892.87
9557.14 115831511.54 4331306.52 970673.82 363278.67 176066.44 104938.22 67892.87
9571.43 160382092.90 4826312.98 1017533.94 378505.92 189536.00 104431.27 69388.30
9585.71 62370813.91 3588796.83 863564.99 328473.52 164521.10 95306.21 63107.47
9600.00 151471976.63 4496308.67 1017533.94 371979.95 172217.99 101389.58 66098.34
9614.29 80191046.45 4248805.44 1004145.33 354577.38 182801.22 103417.37 66397.43
9628.57 71280930.18 4207554.91 950590.92 332824.17 168369.54 98347.89 65799.25
9642.86 133651744.08 3836300.06 816704.87 308895.63 148165.20 83646.40 56527.54
9657.14 98011278.99 4001302.21 917119.41 334999.49 161634.76 95813.15 63107.47
9671.43 124741627.81 3918801.14 870259.29 321947.56 158748.43 92771.47 63406.55
9685.71 133651744.08 4413807.60 970673.82 358928.02 171255.88 96827.05 64901.99
9700.00 115831511.54 4372557.06 1010839.64 363278.67 176066.44 101389.58 66397.43
9714.29 115831511.54 3795049.52 850176.38 317596.92 163558.99 94292.31 60415.68
9728.57 133651744.08 3465045.22 823399.17 295843.70 144316.75 82632.51 54134.84
9742.86 169292209.17 3300043.06 769844.76 308895.63 150089.42 89222.83 59518.42
9757.14 53460697.63 3465045.22 830093.48 300194.35 150089.42 82632.51 56826.63
9771.43 151471976.63 3547546.29 823399.17 308895.63 152975.76 90743.67 59817.50
9785.71 89101162.72 3465045.22 810010.57 304544.99 154899.98 90743.67 58621.15
9800.00 89101162.72 3423794.68 749761.85 291493.06 150089.42 88208.93 60714.77
9814.29 71280930.18 3135040.91 783233.36 306720.31 156824.20 87195.04 58322.07
9828.57 80191046.45 3547546.29 903730.80 328473.52 157786.32 91250.62 58322.07
9842.86 98011278.99 4125053.83 997451.03 371979.95 182801.22 105952.11 70584.65
9857.14 80191046.45 2475032.30 609181.50 230584.06 115453.40 70465.76 45461.30
9871.43 160382092.90 3300043.06 716290.34 282791.78 141430.42 82632.51 53835.75
9885.71 133651744.08 3300043.06 709596.04 267564.53 134695.64 79590.82 52938.49
9900.00 71280930.18 3506295.76 749761.85 282791.78 140468.31 85167.25 56228.45
9914.29 89101162.72 3506295.76 769844.76 289317.74 141430.42 82632.51 57424.80
9928.57 98011278.99 3258792.53 722984.64 276265.81 140468.31 82632.51 55331.19
9942.86 71280930.18 3052539.83 702901.73 280616.45 128922.97 75535.24 48153.09
9957.14 71280930.18 2763786.07 736373.25 282791.78 136619.86 79590.82 50545.79
9971.43 71280930.18 3176291.45 662735.92 247986.63 121226.07 70465.76 46956.74
9985.71 115831511.54 3877550.60 863564.99 304544.99 151051.53 88208.93 58322.07
10000.00 106921395.27 3052539.83 689513.13 263213.88 133733.52 80097.77 52340.32
10014.30 98011278.99 4042552.75 836787.78 308895.63 146240.98 85674.19 55929.37
10028.60 71280930.18 3753798.99 789927.66 298019.03 143354.64 84660.30 58022.98
10042.90 98011278.99 4290055.98 910425.10 328473.52 154899.98 86688.09 54733.02
10057.10 115831511.54 3258792.53 722984.64 282791.78 133733.52 74521.34 48153.09
10071.40 98011278.99 3547546.29 749761.85 263213.88 134695.64 80604.72 50844.88
10085.70 160382092.90 3960051.68 836787.78 304544.99 145278.86 82632.51 52041.23
10100.00 142561860.36 4166304.37 850176.38 302369.67 147203.09 85167.25 55630.28
10114.30 53460697.63 3506295.76 789927.66 282791.78 137581.97 79083.87 51742.14
10128.60 169292209.17 3960051.68 816704.87 300194.35 139506.19 82632.51 54733.02
10142.90 142561860.36 3630047.37 749761.85 274090.49 135657.75 77563.03 49947.62
10157.10 71280930.18 2887537.68 656041.62 230584.06 116415.51 68437.97 46956.74
10171.40 98011278.99 3506295.76 696207.43 269739.85 133733.52 80604.72 51443.05
10185.70 106921395.27 3918801.14 789927.66 287142.42 142392.53 80604.72 52639.40
10200.00 160382092.90 3300043.06 709596.04 256687.92 122188.18 71479.65 46956.74
10214.30 62370813.91 3382544.14 729678.94 261038.56 129885.08 75028.29 50545.79
10228.60 178202325.45 3382544.14 629264.41 221882.78 106794.40 63875.44 42769.52
10242.90 106921395.27 3300043.06 696207.43 245811.31 118339.74 66917.12 44863.13
10257.10 124741627.81 3258792.53 696207.43 237110.03 121226.07 72493.55 46059.48
10271.40 89101162.72 3423794.68 689513.13 247986.63 121226.07 74521.34 50844.88
10285.70 151471976.63 3671297.91 789927.66 287142.42 136619.86 76549.13 49050.35
10300.00 115831511.54 3588796.83 789927.66 284967.10 140468.31 79590.82 52340.32
10314.30 98011278.99 3465045.22 743067.55 280616.45 132771.41 80604.72 52639.40
10328.60 89101162.72 3341293.60 763150.45 269739.85 126036.63 73507.45 48153.09
10342.90 133651744.08 3258792.53 689513.13 245811.31 118339.74 69958.81 45760.39
10357.10 151471976.63 4042552.75 836787.78 302369.67 144316.75 80097.77 53536.67
10371.40 89101162.72 3176291.45 669430.22 241460.67 116415.51 66917.12 44564.04
10385.70 80191046.45 3093790.37 736373.25 265389.21 125074.52 75535.24 49648.53
10400.00 98011278.99 3217541.99 676124.53 250161.96 121226.07 73000.50 49648.53
10414.30 124741627.81 3588796.83 743067.55 267564.53 131809.30 75028.29 50246.70
10428.60 124741627.81 3547546.29 682818.83 243635.99 122188.18 71986.60 46059.48
10442.90 133651744.08 3382544.14 743067.55 276265.81 132771.41 77563.03 49648.53
10457.10 0.00 1402518.30 763150.45 287142.42 137581.97 81111.66 52041.23
10471.40 89101162.72 3630047.37 736373.25 252337.28 123150.30 73507.45 48751.27
10485.70 106921395.27 3877550.60 776539.06 276265.81 133733.52 79590.82 53835.75
10500.00 160382092.90 3506295.76 722984.64 267564.53 136619.86 81111.66 52639.40
10514.30 89101162.72 3217541.99 662735.92 250161.96 126036.63 73507.45 48452.18
10528.60 71280930.18 2928788.22 635958.71 226233.42 112567.07 70972.71 47554.92
10542.90 98011278.99 4083803.29 789927.66 287142.42 140468.31 81618.61 54733.02
10557.10 142561860.36 3877550.60 823399.17 278441.13 142392.53 86688.09 56228.45
10571.40 98011278.99 3176291.45 676124.53 250161.96 130847.19 76042.18 49349.44
10585.70 8910116.27 1732522.61 689513.13 261038.56 131809.30 77563.03 53237.58
10600.00 98011278.99 3217541.99 689513.13 256687.92 122188.18 73507.45 46657.65
10614.30 8910116.27 2846287.14 669430.22 252337.28 123150.30 73000.50 49050.35
10628.60 169292209.17 3836300.06 769844.76 282791.78 135657.75 79083.87 52041.23
10642.90 89101162.72 3877550.60 796621.97 278441.13 139506.19 81111.66 55630.28
10657.10 133651744.08 3588796.83 756456.15 261038.56 123150.30 74014.39 47854.00
10671.40 71280930.18 2970038.76 629264.41 232759.39 117377.63 67931.02 46358.57
10685.70 71280930.18 3918801.14 836787.78 293668.38 140468.31 79083.87 52041.23
10700.00 71280930.18 3093790.37 722984.64 256687.92 125074.52 75028.29 49349.44
10714.30 115831511.54 3423794.68 776539.06 284967.10 132771.41 75535.24 50844.88
10728.60 151471976.63 3382544.14 749761.85 276265.81 129885.08 76042.18 50844.88
10742.90 133651744.08 3382544.14 722984.64 250161.96 117377.63 67424.07 43666.78
10757.10 196022557.99 3547546.29 696207.43 252337.28 121226.07 67931.02 43068.60
10771.40 115831511.54 3341293.60 696207.43 247986.63 117377.63 70465.76 48751.27
10785.70 151471976.63 3547546.29 736373.25 278441.13 130847.19 74521.34 46956.74
10800.00 151471976.63 3506295.76 716290.34 274090.49 126036.63 71986.60 50844.88
10814.30 142561860.36 2846287.14 602487.20 221882.78 107756.51 61847.64 42171.34
10828.60 89101162.72 2763786.07 595792.90 234934.71 115453.40 67424.07 43068.60
10842.90 115831511.54 3671297.91 729678.94 256687.92 134695.64 75535.24 49349.44
10857.10 71280930.18 3135040.91 642653.01 232759.39 114491.29 67424.07 46657.65
10871.40 151471976.63 3093790.37 629264.41 239285.35 123150.30 71986.60 49648.53
10885.70 160382092.90 3630047.37 716290.34 261038.56 126036.63 74521.34 49947.62
10900.00 106921395.27 3341293.60 689513.13 269739.85 126036.63 74521.34 46657.65
10914.30 89101162.72 3217541.99 656041.62 237110.03 113529.18 66917.12 46956.74
10928.60 62370813.91 3423794.68 669430.22 256687.92 121226.07 71479.65 46657.65
10942.90 89101162.72 4083803.29 776539.06 276265.81 137581.97 80604.72 51742.14
10957.10 124741627.81 3382544.14 642653.01 234934.71 114491.29 64889.33 43367.69
10971.40 80191046.45 2598783.91 562321.39 219707.46 118339.74 70972.71 46358.57
10985.70 133651744.08 2887537.68 575709.99 208830.85 98135.39 56778.16 37385.94
11000.00 98011278.99 3588796.83 743067.55 258863.24 130847.19 74521.34 48153.09
11014.30 71280930.18 2970038.76 602487.20 221882.78 106794.40 61847.64 42769.52
11028.60 133651744.08 3836300.06 783233.36 276265.81 127960.85 75028.29 50246.70
11042.90 106921395.27 2805036.60 595792.90 213181.49 105832.28 62354.59 40675.90
11057.10 142561860.36 3093790.37 676124.53 232759.39 112567.07 64889.33 46358.57
11071.40 89101162.72 3465045.22 696207.43 252337.28 123150.30 70972.71 44863.13
11085.70 142561860.36 3052539.83 582404.29 211006.17 101983.84 62354.59 41872.25
11100.00 106921395.27 3011289.30 615875.81 217532.14 105832.28 64889.33 43965.87
11114.30 53460697.63 2310030.14 475295.46 174025.71 86590.05 52722.58 38881.38
11128.60 98011278.99 3176291.45 602487.20 215356.81 103908.06 60833.75 40077.73
11142.90 98011278.99 3135040.91 602487.20 204480.21 101983.84 59312.90 37385.94
11157.10 89101162.72 2846287.14 548932.78 200129.56 102945.95 60833.75 40077.73
11171.40 169292209.17 3093790.37 589098.60 204480.21 100059.61 61340.70 40077.73
11185.70 89101162.72 2310030.14 508766.97 187077.64 92362.72 56778.16 39479.55
11200.00 133651744.08 3506295.76 736373.25 261038.56 122188.18 69451.86 44863.13
11214.30 89101162.72 3217541.99 609181.50 208830.85 101983.84 61340.70 41573.17
11228.60 89101162.72 3093790.37 609181.50 213181.49 100059.61 60326.80 41274.08
11242.90 133651744.08 3093790.37 609181.50 217532.14 102945.95 61340.70 41573.17
11257.10 89101162.72 2887537.68 589098.60 211006.17 103908.06 58805.96 43068.60
11271.40 80191046.45 3176291.45 676124.53 243635.99 122188.18 67424.07 43666.78
11285.70 89101162.72 3011289.30 602487.20 208830.85 101983.84 58805.96 38283.20
11300.00 106921395.27 3093790.37 662735.92 243635.99 112567.07 64889.33 44863.13
11314.30 133651744.08 3135040.91 656041.62 226233.42 105832.28 60833.75 38881.38
11328.60 115831511.54 2846287.14 569015.69 213181.49 103908.06 63875.44 41872.25
11342.90 106921395.27 3712548.45 743067.55 250161.96 121226.07 70972.71 46657.65
11357.10 124741627.81 3258792.53 635958.71 224058.10 109680.73 65396.28 42470.43
11371.40 115831511.54 2681284.99 595792.90 213181.49 103908.06 63875.44 43068.60
11385.70 106921395.27 3217541.99 656041.62 228408.74 108718.62 68944.91 46657.65
11400.00 169292209.17 2928788.22 642653.01 230584.06 111604.95 68944.91 46059.48
11414.30 71280930.18 2928788.22 589098.60 217532.14 107756.51 62354.59 42769.52
11428.60 151471976.63 4001302.21 763150.45 276265.81 130847.19 75028.29 50246.70
